#{"t_start": 1744768078.8782742, "env_id": "merge-v0"}
r,l,t
4.818036,6,84.915132
11.0,12,85.032863
11.34577,14,85.17338
5.79879,7,85.2424
2.998121,4,85.282244
11.0,12,85.399183
5.719721,7,85.467925
10.139875,12,85.585833
4.756764,6,85.644971
10.627273,13,85.777452
10.167653,12,85.895465
5.780723,7,85.96466
6.635943,8,86.045204
5.663721,7,86.114837
4.806093,6,86.173689
5.803054,7,86.242759
10.139875,12,86.360605
3.947389,5,86.410228
3.111111,4,86.450154
5.777883,7,86.519333
3.965457,5,86.56898
10.139875,12,86.686529
4.756764,6,86.745891
6.580387,8,86.826604
3.030723,4,86.86644
5.818148,7,86.935062
6.590098,8,87.015617
10.167653,12,87.13194
5.780723,7,87.201451
10.19543,12,87.319047
5.733431,7,87.389856
5.780723,7,87.460476
4.756764,6,87.521003
4.790258,6,87.581759
3.900098,5,87.633835
5.734703,7,87.706142
5.819415,7,87.778065
5.780723,7,87.848895
11.0,12,87.967369
9.861127,12,88.090383
4.914166,6,88.150405
3.947389,5,88.201544
3.04879,4,88.242526
5.694982,7,88.313787
10.139875,12,88.434213
10.139875,12,88.554225
5.761209,7,88.625058
6.571325,8,88.708349
10.167653,12,88.828203
5.663721,7,88.899169
4.816765,6,88.95893
6.599102,8,89.040416
8.160607,10,89.143338
5.788987,7,89.214877
3.030723,4,89.256127
5.673431,7,89.327799
5.76386,7,89.399019
4.794946,6,89.459419
3.947389,5,89.5101
10.167653,12,89.631169
3.930526,5,89.681582
3.123704,4,89.723032
4.803054,6,89.783073
4.803054,6,89.84376
6.645653,8,89.926471
10.139875,12,90.047746
5.861111,7,90.118417
5.79879,7,90.18911
11.0,12,90.309533
6.771561,9,90.399726
5.818148,7,90.469819
3.914788,5,90.520389
10.167653,12,90.640461
4.747054,6,90.704904
3.956925,5,90.755286
5.866667,7,90.826044
10.139875,12,90.949396
4.027778,5,90.999782
3.04879,4,91.041085
6.1611,8,91.120137
3.030723,4,91.161582
3.04879,4,91.202189
4.747054,6,91.263087
5.748121,7,91.335112
10.167653,12,91.460271
4.747054,6,91.522745
10.139875,12,91.644667
3.088889,4,91.685344
5.733431,7,91.756816
4.790258,6,91.816745
3.993235,5,91.867729
6.580387,8,91.949756
10.139875,12,92.069685
3.886388,5,92.120576
4.793547,6,92.181377
5.8085,7,92.252923
4.847193,6,92.313523
4.790258,6,92.373625
2.983431,4,92.414995
5.673431,7,92.486549
2.983431,4,92.528503
11.34577,14,92.673448
3.068148,4,92.714362
4.767168,6,92.775868
3.984815,5,92.826302
4.803054,6,92.887192
5.520162,7,92.95716
11.0,12,93.077041
3.858165,5,93.12768
3.900098,5,93.178644
3.930526,5,93.229867
4.767168,6,93.292199
5.838889,7,93.364661
3.942565,5,93.41579
3.900098,5,93.466445
4.061111,5,93.516404
6.571325,8,93.598436
10.139875,12,93.719089
10.139875,12,93.8418
3.917204,5,93.892457
5.861111,7,93.963213
4.756764,6,94.023998
5.761209,7,94.095155
4.033333,5,94.145198
6.198137,8,94.227043
3.030723,4,94.268369
3.858165,5,94.319046
4.784542,6,94.379915
3.914788,5,94.43047
3.930526,5,94.48172
3.166667,4,94.522572
3.947389,5,94.573177
5.818148,7,94.644515
10.139875,12,94.766141
6.580387,8,94.849478
5.719721,7,94.920531
10.167653,12,95.040293
5.861111,7,95.111029
5.653128,7,95.184882
5.750537,7,95.263156
3.04879,4,95.305937
4.04879,5,95.356178
10.139875,12,95.477337
4.737991,6,95.538121
10.540214,13,95.673959
5.748121,7,95.745096
11.0,12,95.864922
4.737991,6,95.925609
6.599102,8,96.007779
10.139875,12,96.130375
3.900098,5,96.181359
4.767168,6,96.242322
6.571325,8,96.324652
3.821325,5,96.3759
6.571325,8,96.458282
5.719721,7,96.529468
4.737991,6,96.590047
10.121591,12,96.711012
3.111111,4,96.751491
4.803054,6,96.812312
5.694982,7,96.883799
5.694982,7,96.955236
11.055556,12,97.075348
5.76386,7,97.146554
11.0,12,97.267193
3.088889,4,97.307707
5.722759,7,97.379753
6.60341,8,97.461344
5.780723,7,97.532017
5.748121,7,97.602897
5.748121,7,97.674802
5.748121,7,97.746073
9.836759,12,97.870124
3.111111,4,97.910356
4.767168,6,97.9706
11.083333,12,98.090116
4.778315,6,98.152468
3.030723,4,98.193762
3.984815,5,98.24437
5.8085,7,98.315395
5.697267,7,98.386605
6.594226,8,98.466974
4.803054,6,98.527346
10.139875,12,98.649848
5.694982,7,98.721342
4.737991,6,98.781727
11.055556,12,98.901703
3.914166,5,98.952443
5.748121,7,99.026382
8.261451,10,99.13584
5.706925,7,99.207991
10.139875,12,99.32874
5.838889,7,99.399102
5.866667,7,99.469154
5.838889,7,99.540283
5.888889,7,99.610852
4.85861,6,99.672351
10.026817,12,99.793909
3.900098,5,99.844764
4.806093,6,99.905908
3.068148,4,99.946701
9.984649,12,100.066986
6.656057,8,100.149055
10.139875,12,100.26974
5.748121,7,100.341108
4.790258,6,100.402688
5.818148,7,100.472994
3.984815,5,100.52422
4.803054,6,100.584383
5.748121,7,100.655898
2.998121,4,100.697162
5.722759,7,100.769383
5.854346,7,100.841845
4.737991,6,100.902854
3.930526,5,100.953375
5.683835,7,101.024765
10.139875,12,101.146781
6.109166,8,101.2253
3.986082,5,101.276195
10.591153,12,101.402365
3.965457,5,101.453957
10.19543,12,101.575566
10.139875,12,101.697009
10.167653,12,101.819289
4.747054,6,101.879763
6.679147,8,101.962075
6.76248,8,102.044685
5.719721,7,102.116401
5.719721,7,102.187699
6.611648,8,102.270771
5.706925,7,102.341477
4.790258,6,102.402043
10.139875,12,102.522327
10.139875,12,102.643724
10.139875,12,102.764685
5.719721,7,102.836363
10.139875,12,102.959905
5.861111,7,103.031515
4.021012,5,103.08124
8.960606,11,103.193876
10.139875,12,103.316558
3.01386,4,103.357376
5.706925,7,103.429537
5.838889,7,103.500738
4.756764,6,103.562387
3.111111,4,103.602903
3.900098,5,103.654123
5.694982,7,103.725616
5.719721,7,103.796744
2.983431,4,103.837994
5.733431,7,103.909855
4.737991,6,103.970999
3.088889,4,104.011619
6.580387,8,104.094544
3.068148,4,104.135842
5.673431,7,104.208151
3.04879,4,104.248932
10.651325,13,104.379796
5.79879,7,104.450424
5.694982,7,104.522009
3.849102,5,104.572978
10.19543,12,104.693785
6.590098,8,104.776075
5.683835,7,104.847448
6.599102,8,104.930093
5.733431,7,105.001693
8.199181,10,105.105955
10.563375,12,105.227996
3.914788,5,105.278662
5.719721,7,105.350065
4.806093,6,105.411097
10.139875,12,105.534467
10.563375,12,105.656246
5.818148,7,105.726915
3.088889,4,105.767977
4.790258,6,105.82798
12.789229,15,105.975359
5.780723,7,106.046769
10.139875,12,106.167057
4.803054,6,106.227002
5.845926,7,106.297935
10.139875,12,106.421012
3.886388,5,106.472659
3.111111,4,106.513638
10.167653,12,106.636388
10.591153,12,106.760845
5.838889,7,106.833619
3.04879,4,106.874844
3.965457,5,106.925519
5.818148,7,106.996128
4.816765,6,107.056404
10.19543,12,107.177711
11.130382,13,107.311392
3.116667,4,107.351551
3.068148,4,107.392349
5.683835,7,107.463855
6.590098,8,107.546469
5.748121,7,107.61757
10.139875,12,107.739634
4.864369,6,107.799356
10.139875,12,107.920309
3.030723,4,107.961152
5.818148,7,108.032551
3.030723,4,108.073507
3.123704,4,108.114182
4.005556,5,108.164481
5.719721,7,108.235679
5.748121,7,108.307295
6.580387,8,108.389158
3.01386,4,108.429868
10.19543,12,108.55278
4.747054,6,108.614414
3.984815,5,108.665094
3.965457,5,108.71571
3.840098,5,108.766269
5.683835,7,108.838163
5.673431,7,108.909061
10.139875,12,109.029181
10.167653,12,109.152458
10.139875,12,109.275513
4.831454,6,109.335639
10.563375,12,109.456457
3.088889,4,109.497276
10.762436,13,109.627104
7.59589,10,109.725812
6.571325,8,109.80844
4.747054,6,109.869107
5.683835,7,109.940813
5.761209,7,110.011724
3.821325,5,110.062555
4.027778,5,110.112726
4.756764,6,110.173809
5.791637,7,110.246041
10.139875,12,110.369007
5.719721,7,110.439898
10.139875,12,110.562662
4.816765,6,110.623916
11.0,12,110.744958
4.816765,6,110.804737
11.055556,12,110.924222
5.706925,7,110.995489
10.167653,12,111.117135
5.663721,7,111.188854
3.04879,4,111.230304
5.79879,7,111.301031
3.111111,4,111.341381
5.722759,7,111.411809
5.8085,7,111.48215
5.706925,7,111.553188
10.19543,12,111.674951
6.41213,8,111.758654
6.590098,8,111.841923
3.830387,5,111.892833
6.571325,8,111.975262
2.998121,4,112.016752
4.756764,6,112.077176
10.591153,12,112.200302
5.663721,7,112.275159
3.088889,4,112.315799
4.012593,5,112.366036
6.785613,9,112.455028
11.207759,16,112.615406
4.81232,6,112.676475
4.747054,6,112.738266
5.79879,7,112.808761
10.139875,12,112.931622
4.900098,6,112.992075
6.571325,8,113.07424
11.34577,14,113.217264
3.116667,4,113.257806
4.816765,6,113.318345
10.139875,12,113.440226
3.81814,5,113.490844
5.748121,7,113.561956
3.984815,5,113.61273
10.563375,12,113.73615
6.571325,8,113.818984
6.571325,8,113.901273
5.719721,7,113.972562
6.628279,8,114.056445
3.947389,5,114.107286
5.747499,7,114.179281
6.571325,8,114.261252
10.139875,12,114.383196
10.563375,12,114.508176
5.719721,7,114.579827
3.914788,5,114.631001
10.563375,12,114.754033
4.803054,6,114.814205
3.965457,5,114.864885
10.139875,12,114.986563
10.139875,12,115.107777
10.223208,12,115.229432
10.167653,12,115.351044
3.914788,5,115.401943
10.139875,12,115.524754
3.947389,5,115.575803
6.544923,8,115.65829
4.005556,5,115.709261
3.111111,4,115.749951
5.861111,7,115.82119
3.821325,5,115.872373
3.886388,5,115.92342
4.816765,6,115.98383
3.821325,5,116.034894
11.0,12,116.155079
8.182221,10,116.257194
3.947389,5,116.308085
3.840098,5,116.358881
10.067658,12,116.481352
5.719721,7,116.552614
5.733431,7,116.624374
3.088889,4,116.665447
10.563375,12,116.787493
3.886388,5,116.838886
4.767168,6,116.901641
5.826568,7,116.972334
4.005556,5,117.02337
10.139875,12,117.144977
5.719721,7,117.216714
5.818148,7,117.287628
5.79879,7,117.358305
6.706925,8,117.439521
3.030723,4,117.480378
5.775899,7,117.550758
3.965457,5,117.601388
3.930526,5,117.653176
4.005556,5,117.703924
3.111111,4,117.745412
3.930526,5,117.796082
5.780723,7,117.867229
3.123704,4,117.908332
4.737991,6,117.969619
6.571325,8,118.051811
3.914788,5,118.102814
10.139875,12,118.225108
5.694982,7,118.297161
5.694982,7,118.369351
5.706925,7,118.440552
10.618931,12,118.562664
5.701209,7,118.634011
3.104346,4,118.675686
5.780723,7,118.747277
3.947389,5,118.797547
3.984815,5,118.847972
5.79879,7,118.919014
6.596753,8,119.001761
5.748121,7,119.073733
4.806093,6,119.13436
4.756764,6,119.195193
5.818148,7,119.266005
3.088889,4,119.307288
11.0,12,119.427598
5.694982,7,119.499295
4.737991,6,119.56074
3.04879,4,119.601649
4.790258,6,119.662506
5.728987,7,119.734555
6.611648,8,119.818133
5.733431,7,119.889567
4.747054,6,119.950293
3.116667,4,119.990929
5.683835,7,120.062525
5.683835,7,120.13487
5.694982,7,120.206244
5.734703,7,120.278279
4.790258,6,120.339753
5.76386,7,120.411001
10.139875,12,120.531886
5.772296,7,120.603119
10.624736,13,120.737777
3.132123,4,120.779133
5.734703,7,120.8501
5.780723,7,120.921608
5.733431,7,120.993257
9.836759,12,121.116305
4.005556,5,121.167099
3.984815,5,121.21754
11.0,12,121.338544
6.596753,8,121.420847
5.861111,7,121.492603
3.068148,4,121.533602
5.775899,7,121.604338
10.139875,12,121.726421
5.76386,7,121.797968
4.803054,6,121.858808
5.719721,7,121.931201
6.580387,8,122.014916
3.941943,5,122.066764
4.767168,6,122.127566
6.645653,8,122.208456
10.167653,12,122.327003
5.780723,7,122.396517
7.19507,9,122.482658
5.788987,7,122.551268
5.79879,7,122.620961
5.916667,7,122.690501
4.778315,6,122.750277
4.822724,6,122.809073
2.998121,4,122.849108
4.767168,6,122.907971
10.012379,12,123.027228
5.79879,7,123.096538
5.838889,7,123.165734
5.838889,7,123.235948
4.778315,6,123.296525
5.79879,7,123.365717
5.861111,7,123.435405
3.01386,4,123.475301
4.767168,6,123.53415
5.780723,7,123.603754
4.767168,6,123.663292
10.223208,12,123.78219
5.888889,7,123.85207
3.930526,5,123.902204
10.563375,12,124.021461
5.838889,7,124.091106
3.900098,5,124.14102
6.596753,8,124.221048
10.816996,12,124.339763
10.139875,12,124.457728
11.027778,12,124.574203
3.111111,4,124.614307
10.563375,12,124.73294
11.0,12,124.850553
6.590098,8,124.931275
3.984815,5,124.980324
3.068148,4,125.019865
5.838889,7,125.0892
5.706925,7,125.159304
5.706925,7,125.23027
6.590098,8,125.311086
5.79879,7,125.380684
3.01386,4,125.420634
5.733431,7,125.490254
3.930526,5,125.540082
5.706925,7,125.609646
10.139875,12,125.728838
5.706925,7,125.802061
10.563375,12,125.924756
3.914788,5,125.974812
10.491873,14,126.114496
3.965457,5,126.163498
10.139875,12,126.280938
3.840098,5,126.330738
5.706925,7,126.400235
10.139875,12,126.518408
11.0,12,126.636216
5.79879,7,126.706224
10.591153,12,126.826272
4.778315,6,126.885223
3.111111,4,126.925626
5.780723,7,126.994466
4.803054,6,127.053772
10.167653,12,127.170162
5.76386,7,127.238672
5.673431,7,127.308833
5.831454,7,127.37734
5.76386,7,127.446446
5.838889,7,127.515879
5.79879,7,127.585106
5.818148,7,127.654698
10.167653,12,127.771878
3.821325,5,127.821723
4.790258,6,127.880898
4.005556,5,127.929998
10.167653,12,128.046036
4.790258,6,128.104318
4.803054,6,128.163384
5.818148,7,128.234108
5.838889,7,128.303501
10.167653,12,128.422132
4.790258,6,128.481158
3.138889,4,128.520722
6.580387,8,128.601343
3.114056,4,128.641927
5.791637,7,128.712789
5.76386,7,128.783098
10.139875,12,128.90293
5.706925,7,128.972056
3.030723,4,129.011852
4.816765,6,129.070593
3.955654,5,129.120237
4.747054,6,129.180094
4.790258,6,129.240048
5.838889,7,129.309245
3.04879,4,129.349381
4.816765,6,129.408083
10.139875,12,129.526062
10.139875,12,129.648849
3.111111,4,129.689522
5.733431,7,129.760164
3.886388,5,129.810055
3.088889,4,129.849458
11.0,12,129.965929
4.767168,6,130.02533
3.144444,4,130.064972
3.886388,5,130.115165
5.818148,7,130.183828
5.79879,7,130.253702
11.0,12,130.371192
6.590098,8,130.451107
3.088889,4,130.490535
10.139875,12,130.608164
10.167653,12,130.729437
7.057544,9,130.823162
3.04879,4,130.864283
3.111111,4,130.905071
6.580387,8,130.987271
5.748121,7,131.05899
5.818148,7,131.129946
5.694982,7,131.20195
10.563375,12,131.326359
4.778315,6,131.386689
6.680559,9,131.477561
3.965457,5,131.527924
3.068148,4,131.568805
4.027778,5,131.619956
10.563375,12,131.7435
10.139875,12,131.864184
3.068148,4,131.905439
5.780723,7,131.977148
10.139875,12,132.098037
4.873592,6,132.159681
6.608165,8,132.241653
5.838889,7,132.312995
10.167653,12,132.43545
3.900098,5,132.486155
4.847193,6,132.547874
3.914788,5,132.59874
6.590098,8,132.681589
4.816765,6,132.742048
3.947389,5,132.793632
3.965457,5,132.843674
5.660806,7,132.914603
5.673431,7,132.986439
10.139875,12,133.107303
4.845814,6,133.167628
4.816765,6,133.228228
5.888889,7,133.300476
4.027778,5,133.351378
3.088889,4,133.392713
3.850501,5,133.444423
5.719721,7,133.516672
4.790258,6,133.577412
3.04879,4,133.618357
11.0,12,133.739936
6.571325,8,133.823009
3.914788,5,133.874042
5.79879,7,133.945653
4.747054,6,134.006807
11.027778,12,134.127177
3.914788,5,134.177696
5.76386,7,134.248595
3.111111,4,134.289427
7.475643,9,134.382258
3.965457,5,134.433007
3.088889,4,134.473782
5.706925,7,134.544938
4.756764,6,134.605475
4.784542,6,134.666332
8.180408,10,134.76754
5.683835,7,134.838838
5.788987,7,134.909159
4.790258,6,134.969384
9.956871,12,135.09048
5.780723,7,135.161177
10.167653,12,135.282904
5.694982,7,135.354644
5.780723,7,135.426126
3.914788,5,135.477116
4.816765,6,135.537503
6.571325,8,135.61951
3.930526,5,135.669894
4.027778,5,135.720671
5.838889,7,135.791883
11.0,12,135.912513
5.76386,7,135.983395
5.780723,7,136.055365
6.580387,8,136.13753
6.617875,8,136.219433
8.19446,10,136.321972
4.818036,6,136.38207
4.747054,6,136.443279
3.821325,5,136.494442
10.167653,12,136.615141
6.590098,8,136.697574
4.778315,6,136.758777
3.111111,4,136.799817
11.0,12,136.919384
3.030723,4,136.960653
5.694982,7,137.032319
11.0,12,137.152097
4.872227,6,137.213215
4.005556,5,137.264364
10.123213,12,137.386868
10.167653,12,137.508627
6.135613,8,137.586731
5.780723,7,137.657404
5.76386,7,137.728029
10.563375,12,137.849575
5.76386,7,137.920117
4.737991,6,137.981055
4.847193,6,138.041091
3.850501,5,138.091757
4.816765,6,138.152235
10.139875,12,138.274271
4.859232,6,138.33521
4.083333,5,138.385318
3.873592,5,138.43628
5.747499,7,138.50719
10.139875,12,138.629395
4.778315,6,138.690254
10.19543,12,138.810872
5.748121,7,138.881861
5.694982,7,138.953376
10.19543,12,139.074199
3.947389,5,139.124828
4.859232,6,139.185103
4.747054,6,139.245404
3.947389,5,139.296046
10.563375,12,139.419711
6.571325,8,139.502251
5.673431,7,139.573543
11.027778,12,139.693585
3.886388,5,139.745146
6.663721,8,139.827374
3.030723,4,139.868643
3.927876,5,139.919824
4.737991,6,139.981587
11.0,12,140.101084
5.734703,7,140.172512
10.19543,12,140.292919
5.888889,7,140.363628
4.027778,5,140.41434
10.167653,12,140.534346
5.706925,7,140.605073
10.139875,12,140.726929
10.139875,12,140.848356
4.803054,6,140.909444
3.088889,4,140.950474
5.79879,7,141.022789
2.998121,4,141.065104
5.694982,7,141.138639
5.719721,7,141.210698
5.818148,7,141.282672
3.088889,4,141.32357
5.76386,7,141.395251
4.756764,6,141.456244
3.873592,5,141.50778
5.79879,7,141.578541
3.821325,5,141.62972
10.591153,12,141.750857
3.947389,5,141.801528
3.830387,5,141.852164
11.093823,14,141.997849
5.673431,7,142.069903
3.930526,5,142.121428
3.900098,5,142.172104
10.139875,12,142.293043
6.580387,8,142.376364
5.775899,7,142.447709
10.646709,12,142.56922
6.078216,8,142.648507
4.847193,6,142.709083
4.790258,6,142.769924
3.914166,5,142.820796
5.838889,7,142.891992
3.873592,5,142.942698
5.76386,7,143.014729
3.068148,4,143.055947
7.363744,9,143.148561
4.845814,6,143.210581
4.803054,6,143.27112
3.886388,5,143.32234
3.088889,4,143.362846
5.673431,7,143.434672
5.748121,7,143.50632
10.139875,12,143.627441
10.139875,12,143.748971
4.790258,6,143.809343
2.983431,4,143.85109
10.139875,12,143.972311
10.139875,12,144.094733
4.737991,6,144.156335
5.780723,7,144.227438
3.088889,4,144.268785
6.600501,8,144.352203
4.737991,6,144.414533
5.861111,7,144.485502
5.76386,7,144.55639
4.790258,6,144.616964
3.088889,4,144.657914
5.826568,7,144.729457
5.861111,7,144.801101
5.861111,7,144.873796
4.778315,6,144.935317
5.748121,7,145.007792
3.914788,5,145.058703
6.571325,8,145.141898
3.088889,4,145.182619
10.139875,12,145.303071
10.167653,12,145.42455
3.088889,4,145.465432
6.635943,8,145.548674
5.79879,7,145.619563
3.965457,5,145.669988
5.780723,7,145.741995
3.088889,4,145.782937
4.005556,5,145.833889
11.130382,13,145.966536
10.627273,13,146.099362
4.767168,6,146.16046
4.763419,6,146.221597
3.947389,5,146.273232
5.706925,7,146.345086
3.088889,4,146.385609
5.694982,7,146.45659
4.012593,5,146.50695
5.818148,7,146.577833
10.139875,12,146.697822
3.053676,4,146.739326
6.590098,8,146.821861
4.027778,5,146.871993
3.111111,4,146.912781
5.748121,7,146.983643
5.838889,7,147.054942
5.901481,7,147.125938
3.830387,5,147.176874
3.914788,5,147.227801
10.139875,12,147.34895
4.756764,6,147.409642
4.083333,5,147.460326
3.111111,4,147.500956
6.590098,8,147.58359
5.818148,7,147.655151
10.139875,12,147.778439
4.790258,6,147.839126
5.673431,7,147.911159
10.139875,12,148.033283
5.719721,7,148.104433
10.139875,12,148.224605
5.733431,7,148.296373
3.984815,5,148.346998
4.790258,6,148.407074
3.111111,4,148.447498
3.942565,5,148.497866
4.767168,6,148.558644
10.139875,12,148.682072
10.223208,12,148.804572
4.833871,6,148.866455
11.0,12,148.986341
3.840098,5,149.037597
4.756764,6,149.098677
10.563375,12,149.221715
4.756764,6,149.283658
4.737991,6,149.344791
6.631778,8,149.425729
11.055556,12,149.547412
4.767168,6,149.608263
4.845814,6,149.668551
4.818036,6,149.728968
4.756764,6,149.790165
3.821325,5,149.841201
3.068148,4,149.881604
5.733431,7,149.953637
5.719721,7,150.024804
5.733431,7,150.095996
3.830387,5,150.146948
3.138889,4,150.187457
3.947389,5,150.23825
3.975167,5,150.288544
10.139875,12,150.409581
4.845814,6,150.470077
11.027778,12,150.590142
3.821325,5,150.641333
5.79879,7,150.712538
10.139875,12,150.833663
11.0,12,150.953721
11.055556,12,151.074247
3.965457,5,151.125001
4.756764,6,151.186186
10.563375,12,151.309135
5.838889,7,151.379883
5.838889,7,151.45085
10.139875,12,151.573139
3.840098,5,151.625147
5.79879,7,151.69606
6.608165,8,151.778427
5.76386,7,151.849399
10.563375,12,151.97209
4.790258,6,152.032484
10.139875,12,152.154254
10.139875,12,152.276668
4.747054,6,152.337101
11.0,12,152.458178
10.139875,12,152.582256
4.831454,6,152.64335
3.088889,4,152.684784
5.79879,7,152.755929
10.927783,12,152.875877
5.76386,7,152.94726
4.005556,5,152.997871
3.068148,4,153.039001
2.998121,4,153.080044
10.139875,12,153.201115
4.831454,6,153.261518
4.784542,6,153.322679
3.821325,5,153.374184
3.840098,5,153.425134
5.861111,7,153.496245
3.821325,5,153.547297
4.790258,6,153.609637
4.85861,6,153.67046
10.139875,12,153.791662
3.068148,4,153.832738
4.747054,6,153.893682
3.01386,4,153.934822
5.861111,7,154.006557
10.762436,13,154.139291
5.818148,7,154.211443
3.088889,4,154.252336
4.803054,6,154.313287
5.719721,7,154.384798
3.111111,4,154.425451
3.984815,5,154.476272
4.847193,6,154.537116
4.027778,5,154.587837
10.19543,12,154.710126
5.733431,7,154.782462
4.790258,6,154.842753
3.030723,4,154.883805
5.706925,7,154.954545
5.780723,7,155.026328
3.965457,5,155.07689
5.79879,7,155.148602
11.009494,12,155.268442
4.845814,6,155.3291
3.984815,5,155.379854
4.756764,6,155.440217
6.705654,8,155.522932
5.748121,7,155.594786
3.821325,5,155.646059
5.929259,7,155.717384
5.861111,7,155.788419
4.756764,6,155.850214
3.944549,5,155.90127
3.030723,4,155.942411
3.900098,5,155.993586
5.76386,7,156.064831
5.748121,7,156.135792
4.778315,6,156.197222
4.747054,6,156.258011
3.04879,4,156.299487
10.563375,12,156.424798
5.818148,7,156.497147
4.027778,5,156.548487
5.861111,7,156.620401
5.733431,7,156.69176
10.139875,12,156.813284
5.706925,7,156.884768
5.747499,7,156.955194
10.139875,12,157.075876
6.580387,8,157.157362
4.04037,5,157.207467
4.790258,6,157.269734
8.985963,11,157.383515
3.947389,5,157.433943
10.139875,12,157.554477
11.0,12,157.674511
10.591153,12,157.79787
2.983431,4,157.838889
3.041637,4,157.879549
4.941943,6,157.939782
4.790258,6,158.000347
5.706925,7,158.070915
5.748121,7,158.141353
6.628279,8,158.224848
5.706925,7,158.296498
5.838889,7,158.367817
4.778315,6,158.42838
6.691943,8,158.510117
5.761209,7,158.581742
4.850501,6,158.642398
5.780723,7,158.71417
10.651325,13,158.848071
5.673431,7,158.919791
6.580387,8,159.001963
4.005556,5,159.052786
9.744073,12,159.175146
3.111111,4,159.216074
5.748121,7,159.287645
5.663721,7,159.359026
4.778315,6,159.421084
5.719721,7,159.49214
5.818148,7,159.562706
3.068148,4,159.603525
5.719721,7,159.674689
6.667204,8,159.758153
3.900098,5,159.809058
5.706925,7,159.880363
6.571325,8,159.962397
5.838889,7,160.033787
5.838889,7,160.105272
10.139875,12,160.228106
11.027778,12,160.349382
3.984815,5,160.400126
10.139875,12,160.521858
3.821325,5,160.57288
4.803054,6,160.633226
6.679147,8,160.715879
5.719721,7,160.787743
5.888889,7,160.858676
3.04879,4,160.89972
5.861111,7,160.971033
4.005556,5,161.021342
10.563375,12,161.142556
5.748121,7,161.213207
11.027778,12,161.334371
5.748121,7,161.40605
4.005556,5,161.456209
3.900098,5,161.507331
10.167653,12,161.629903
3.821325,5,161.681605
10.591153,12,161.806003
4.816765,6,161.866354
3.030723,4,161.907784
5.748121,7,161.979419
3.166667,4,162.020103
5.838889,7,162.09076
4.027778,5,162.141006
4.756764,6,162.202025
3.068148,4,162.242863
3.030723,4,162.284289
10.19543,12,162.406955
5.701209,7,162.478826
6.571325,8,162.560629
5.861111,7,162.630991
10.19543,12,162.751576
3.092827,4,162.792356
5.733431,7,162.863927
10.563375,12,162.98564
6.571325,8,163.068335
10.167653,12,163.18904
5.694982,7,163.260249
4.04037,5,163.310875
7.338072,9,163.403241
3.111111,4,163.444046
2.969721,4,163.485247
6.608165,8,163.568263
3.873592,5,163.619733
3.955654,5,163.671238
5.806093,7,163.742971
11.027778,12,163.8642
5.706925,7,163.936465
5.719721,7,164.009424
3.111111,4,164.0509
9.956871,12,164.17416
5.732197,7,164.245582
4.027778,5,164.295808
5.719721,7,164.366733
3.030723,4,164.40804
3.930526,5,164.459275
8.250016,10,164.561785
3.840098,5,164.613063
5.706925,7,164.68454
4.541409,6,164.745558
5.818148,7,164.817167
4.803054,6,164.87755
3.821325,5,164.928619
5.481894,7,164.998067
6.628279,8,165.080823
4.790258,6,165.141285
5.733431,7,165.212732
11.0,12,165.333925
4.747054,6,165.394769
10.139875,12,165.516686
3.965457,5,165.567442
4.021012,5,165.617867
4.747054,6,165.678237
3.840098,5,165.729451
3.984815,5,165.780028
6.580387,8,165.861988
3.068148,4,165.902428
10.139875,12,166.022202
5.780723,7,166.093512
3.01386,4,166.13448
10.139875,12,166.254861
4.767168,6,166.314945
3.030723,4,166.355751
5.683835,7,166.426272
3.04879,4,166.467138
3.030723,4,166.508255
3.030723,4,166.549099
5.79879,7,166.619937
3.030723,4,166.660824
3.088889,4,166.701999
10.067658,12,166.822144
4.803054,6,166.882284
3.965457,5,166.932707
5.694982,7,167.004043
3.932436,5,167.05587
3.965457,5,167.106626
4.767168,6,167.166668
3.821325,5,167.217482
3.030723,4,167.258334
6.691943,8,167.340882
3.088889,4,167.382318
2.998121,4,167.42341
10.167653,12,167.544024
5.838889,7,167.614622
3.030723,4,167.655681
10.139875,12,167.777872
5.944444,7,167.850317
4.005556,5,167.903014
5.733431,7,167.974736
4.767168,6,168.036112
11.0,12,168.155883
4.027778,5,168.206317
10.139875,12,168.327849
5.733431,7,168.399531
11.0,12,168.519909
10.19543,12,168.641412
5.719721,7,168.713161
10.139875,12,168.833915
5.733431,7,168.905026
5.780723,7,168.976475
3.01386,4,169.017488
10.167653,12,169.138879
4.756764,6,169.199603
10.563375,12,169.323363
10.167653,12,169.444077
5.838889,7,169.515256
8.271091,10,169.616739
4.778315,6,169.677963
5.780723,7,169.749928
7.218174,9,169.839261
5.79879,7,169.9107
5.79879,7,169.981411
4.756764,6,170.042598
3.088889,4,170.083454
5.79879,7,170.154494
3.04879,4,170.195421
10.139875,12,170.316921
5.818148,7,170.387928
10.139875,12,170.509756
5.838889,7,170.580501
2.998121,4,170.621567
10.139875,12,170.742535
5.788987,7,170.813475
4.765769,6,170.875429
10.540214,13,171.008864
2.983431,4,171.049926
10.139875,12,171.170866
3.965457,5,171.221671
10.067658,12,171.342273
6.580387,8,171.424262
4.027778,5,171.474997
4.790258,6,171.535103
4.767168,6,171.598304
4.822724,6,171.659784
11.0,12,171.781714
10.139875,12,171.902741
4.833871,6,171.962859
3.930526,5,172.013779
