#{"t_start": 1742960047.5558255, "env_id": "highway-v0"}
r,l,t
27.227481,40,4318.627911
29.116347,40,4328.927516
27.801803,40,4340.056938
27.627481,40,4351.821235
26.960815,40,4363.609339
31.091667,40,4375.281777
27.649704,40,4386.765352
27.494148,40,4398.219671
27.978401,40,4410.01146
29.494148,40,4421.591306
28.027481,40,4433.435519
27.024815,40,4445.288736
29.405259,40,4457.143506
27.960795,40,4469.001617
27.665656,40,4480.582433
29.671237,40,4491.162785
29.625967,40,4501.535605
29.160815,40,4512.49831
27.494011,40,4524.759102
29.360815,40,4536.624837
6.111111,8,4538.956603
14.271811,20,4544.892076
29.113353,40,4556.950138
26.825977,40,4568.829977
26.714479,40,4580.822462
27.094148,40,4592.332595
27.494148,40,4604.344696
29.894148,40,4615.617993
4.505989,6,4617.340403
34.433034,40,4629.297316
27.381538,40,4641.369215
27.205258,40,4653.407924
30.160012,40,4663.95947
29.338592,40,4673.902395
27.092649,40,4684.056149
3.572656,5,4685.224588
28.224221,40,4695.795727
27.467387,40,4706.317906
29.133311,40,4718.010354
8.067235,9,4720.5428
32.027481,40,4731.870254
26.868492,40,4743.474144
26.960815,40,4755.117767
26.758253,40,4767.00173
26.758253,40,4778.69997
27.914455,40,4790.642749
26.694148,40,4802.27651
26.694148,40,4813.880064
7.646437,12,4817.408059
27.360815,40,4829.134517
27.287549,40,4840.915676
26.694148,40,4852.517742
6.060334,8,4854.630893
30.13803,40,4864.883289
30.294148,40,4874.873192
29.360815,40,4884.840886
27.31637,40,4896.948211
32.66598,40,4908.953879
27.623837,40,4920.995932
27.094148,40,4932.919169
27.094148,40,4944.967496
29.640007,40,4956.950044
29.494148,40,4968.495238
26.960815,40,4979.804478
27.690887,40,4991.571051
30.51637,40,5003.399478
29.604461,40,5014.809327
30.427477,40,5026.466764
27.205259,40,5037.405011
26.959316,40,5047.396631
29.093585,40,5057.354602
2.772656,4,5058.391875
29.338592,40,5068.819798
27.560815,40,5080.134449
29.336701,40,5091.846163
29.535189,40,5103.665806
27.360541,40,5115.365916
27.359316,40,5127.031488
28.134424,40,5138.812338
