#{"t_start": 1742783048.3153129, "env_id": "merge-v0"}
r,l,t
3.965457,5,892.862611
3.886388,5,893.46672
5.79879,7,894.285537
5.748121,7,895.13137
3.914788,5,895.707896
3.965457,5,896.317545
3.821325,5,896.946377
4.778315,6,897.710768
5.683835,7,898.588805
10.139875,12,900.091044
5.780723,7,900.897827
10.563375,12,902.369315
10.139875,12,903.799987
3.942565,5,904.415338
10.167653,12,905.908785
6.590098,8,906.92123
10.139875,12,908.350839
5.818148,7,909.08538
5.748121,7,909.912906
4.767168,6,910.653881
3.87688,5,911.215064
5.826568,7,912.079227
7.393638,9,913.196713
10.139875,12,914.679347
3.068148,4,915.164401
4.803054,6,915.896338
6.571325,8,916.874785
11.34577,14,918.558416
10.591153,12,920.036034
3.947389,5,920.637689
5.838889,7,921.473393
3.088889,4,921.977728
4.818036,6,922.711054
10.167653,12,924.211474
4.845814,6,924.936854
5.76386,7,925.794205
4.767168,6,926.497299
3.930526,5,927.093349
10.167653,12,928.594496
3.030723,4,929.069569
3.914788,5,929.668765
6.656057,8,930.657927
10.563375,12,932.109041
5.780723,7,932.976746
3.861648,5,933.568051
6.608165,8,934.56215
5.719721,7,935.372293
5.866667,7,936.131456
10.167653,12,937.57271
5.861111,7,938.349737
4.027778,5,938.904032
3.840098,5,939.477947
5.866667,7,940.339333
3.138889,4,940.804759
3.821325,5,941.419727
3.840098,5,942.05294
3.993235,5,942.665528
4.005556,5,943.232973
5.748121,7,944.079051
5.711613,7,944.92248
10.223208,12,946.388782
10.139875,12,947.812645
5.803676,7,948.650237
5.694982,7,949.471191
4.919612,6,950.210758
6.751759,9,951.324867
5.748121,7,952.11172
3.821325,5,952.731454
9.015072,11,954.071105
11.0,12,955.567809
3.166667,4,956.03387
5.836278,7,956.852198
5.734703,7,957.663464
4.847193,6,958.378758
3.930526,5,958.927855
5.76386,7,959.760115
3.030723,4,960.21354
6.571325,8,961.188816
10.149369,12,962.677854
4.874971,6,963.377641
3.947389,5,963.918345
5.861111,7,964.725564
4.737991,6,965.371986
5.76386,7,966.207504
3.068148,4,966.688776
11.009494,12,968.128159
11.0,12,969.622763
4.790258,6,970.313032
9.956871,12,971.754063
5.838889,7,972.578414
5.76386,7,973.409485
5.79879,7,974.232226
5.780723,7,975.083789
10.139875,12,976.561042
4.845814,6,977.250606
4.831454,6,977.95537
3.914788,5,978.53703
3.111111,4,979.000288
5.76386,7,979.827194
3.984815,5,980.400649
3.068148,4,980.884228
5.79879,7,981.700454
4.767168,6,982.41482
3.930526,5,982.992194
3.984815,5,983.60357
10.167653,12,985.07286
4.737991,6,985.814859
10.591153,12,987.273292
5.683835,7,988.154329
3.830387,5,988.771769
5.683835,7,989.647643
6.590098,8,990.601206
3.984815,5,991.146546
5.838889,7,992.0194
5.733431,7,992.876173
5.861111,7,993.67733
5.861111,7,994.53561
5.826568,7,995.39451
11.093823,14,997.062074
4.756764,6,997.806695
10.19543,12,999.14673
3.850501,5,999.725876
3.111111,4,1000.165228
10.139875,12,1001.637607
4.027778,5,1002.202506
2.983431,4,1002.66981
5.694982,7,1003.520804
4.790258,6,1004.272408
4.747054,6,1004.980067
3.111111,4,1005.361115
10.167653,12,1006.858827
5.861111,7,1007.672059
3.068148,4,1008.147245
4.033333,5,1008.752594
4.021012,5,1009.335149
5.780723,7,1010.178019
4.005556,5,1010.774637
3.830387,5,1011.380089
5.694982,7,1012.191581
4.794946,6,1012.933492
5.663721,7,1013.771945
10.167653,12,1015.270477
10.167653,12,1016.776678
8.19446,10,1018.006909
11.0,12,1019.461806
2.998121,4,1019.887198
4.778315,6,1020.634116
4.747054,6,1021.332795
10.139875,12,1022.781085
3.900098,5,1023.406048
3.111111,4,1023.86337
10.19543,12,1025.328964
5.694982,7,1026.19825
11.0,12,1027.663193
3.900098,5,1028.242732
5.719721,7,1029.038123
3.965457,5,1029.636381
4.756764,6,1030.388205
5.838889,7,1031.254323
9.070628,11,1032.614517
