#{"t_start": 1745810742.5972137, "env_id": "highway-v0"}
r,l,t
34.821427,40,5004.666491
15.684632,21,5009.166524
15.299209,17,5012.839329
28.677995,31,5019.515065
33.822339,40,5028.232074
33.706676,40,5036.913006
8.151449,10,5039.05372
7.592252,9,5040.989482
29.136488,32,5047.902376
34.015654,40,5056.566147
36.977921,40,5065.227445
17.851621,20,5069.545225
22.418575,24,5074.715092
37.173317,40,5083.341328
7.481272,9,5085.277944
37.337829,40,5094.038224
38.624335,40,5102.617008
6.912922,8,5104.335801
3.70184,5,5105.408343
11.019676,13,5108.181634
20.477422,22,5112.870816
33.902519,40,5121.414051
20.232585,22,5126.169736
23.824663,28,5132.211208
37.29434,40,5140.883962
13.6,18,5144.751901
34.274375,37,5152.653472
15.951594,18,5156.539515
6.86017,8,5158.340392
37.953439,40,5167.269754
16.909907,19,5171.548798
22.31454,24,5176.990725
37.421331,40,5185.987205
17.904611,19,5190.257249
11.097964,13,5193.119483
9.43671,11,5195.585865
33.653278,40,5204.622874
33.795019,40,5213.696749
24.32046,26,5219.581315
38.07036,40,5228.554302
25.587589,29,5235.092183
17.897623,20,5239.56009
20.060737,24,5244.935358
37.436039,40,5253.986415
6.305852,7,5255.594772
37.962964,40,5264.621191
22.704749,26,5270.533684
5.82334,7,5272.120718
21.182474,26,5277.983219
10.236196,12,5280.65742
10.43504,12,5283.318239
12.595988,15,5286.700674
13.723034,15,5290.05389
12.481149,14,5293.2156
3.821586,5,5294.335117
9.247501,11,5296.834262
22.547847,27,5302.86787
36.407025,40,5311.837639
36.544127,40,5320.831834
3.770243,5,5321.974416
15.501351,17,5325.806962
8.924535,10,5328.072766
27.632812,30,5334.829851
19.150541,22,5339.740233
29.949076,32,5346.944596
29.915673,32,5354.170952
13.548801,15,5357.53725
37.344312,40,5366.444142
35.763378,40,5375.532034
1.818241,3,5376.238123
11.226767,13,5379.146858
17.835388,21,5383.828183
30.128685,32,5391.044971
2.017766,3,5391.709113
15.057693,17,5395.501783
37.31914,40,5404.565195
20.926333,23,5409.734193
26.904276,30,5416.531221
5.777745,8,5418.349874
9.662445,11,5420.826436
38.717113,40,5429.866844
30.339325,33,5437.273216
14.791196,16,5440.873972
23.035287,25,5446.550548
7.323578,9,5448.582301
12.530641,14,5451.728799
8.857608,10,5453.962276
4.039209,5,5455.090522
36.046862,40,5464.110547
7.34176,9,5466.140493
2.046784,3,5466.824027
22.632734,24,5472.173181
24.848576,28,5478.491073
36.873583,40,5487.511048
1.068439,2,5487.978529
15.925493,18,5491.978861
36.065546,40,5500.954034
5.61573,7,5502.549173
36.432912,40,5511.516984
17.510078,20,5515.998633
3.882272,5,5517.097986
30.402327,33,5524.443142
15.841194,17,5528.262992
18.614658,20,5532.757822
25.001051,28,5539.023734
9.305852,11,5541.525263
17.234683,19,5545.807128
10.971284,12,5548.548887
30.899287,33,5555.712471
17.235287,19,5559.790229
19.016837,21,5564.310714
29.658046,32,5571.219329
35.022994,40,5579.832638
16.047922,17,5583.477653
26.942799,29,5589.735476
31.455049,33,5596.804421
28.778494,31,5603.487598
23.991354,28,5609.569494
27.936634,29,5615.863447
2.017766,3,5616.51518
2.017766,3,5617.167668
23.489274,27,5622.993744
32.797741,40,5631.585168
4.636557,6,5632.875773
26.810331,29,5639.128335
12.926834,14,5642.132544
37.582687,40,5650.731129
11.258672,13,5653.518584
30.827855,34,5660.873281
36.602197,40,5669.517046
14.435392,17,5673.17643
16.924355,18,5677.076695
35.089899,40,5685.624203
35.789235,40,5694.234886
38.021317,40,5702.868482
27.206253,30,5709.266384
24.497861,27,5715.039265
36.371082,40,5723.60348
26.656909,31,5730.258643
33.408649,40,5738.867157
37.068158,40,5747.50046
31.068665,40,5756.237169
9.890589,12,5758.804737
11.190798,13,5761.590945
33.300601,40,5770.17416
19.016963,20,5774.513541
24.757964,30,5780.941492
34.637562,40,5789.607918
16.324813,18,5793.472124
14.010409,15,5796.698903
12.657434,14,5799.682958
24.281888,27,5805.535799
17.410256,19,5809.627097
7.589368,9,5811.579073
36.885434,40,5820.26197
8.094183,9,5822.220075
1.905423,3,5822.868829
37.248131,40,5831.520928
39.363481,40,5840.16005
27.941189,30,5846.659047
14.754397,16,5850.132077
4.177562,6,5851.428902
38.936125,40,5860.051609
8.60527,10,5862.231434
35.582691,40,5870.801833
15.031315,17,5874.46462
25.242122,28,5880.482007
14.137259,16,5883.944155
7.656906,9,5885.910487
36.364282,40,5894.535335
7.348935,9,5896.480204
8.54526,10,5898.619319
26.230497,31,5905.246306
23.942434,26,5910.818485
8.786392,10,5912.960387
35.142966,37,5920.876354
13.456083,15,5924.083204
28.085096,31,5930.79138
9.635287,11,5933.181064
7.799767,9,5935.102931
19.850697,22,5939.847925
7.52658,9,5941.773278
9.612879,11,5944.127331
13.211828,15,5947.365324
12.182474,15,5950.597037
16.823662,21,5955.145268
34.171561,38,5963.294839
7.71292,9,5965.212623
2.971422,4,5966.084811
6.300681,8,5967.839907
24.03015,26,5973.473088
10.902995,14,5976.45309
11.100109,13,5979.249715
35.828728,40,5987.925187
17.585989,20,5992.256205
29.384657,36,6000.027503
20.464022,22,6004.773607
36.102119,40,6013.472182
34.627273,40,6022.154507
16.531834,20,6026.452603
11.588117,13,6029.245434
33.103267,40,6037.858767
28.024467,30,6044.357749
27.094439,29,6050.566082
22.282885,25,6055.940179
10.584611,12,6058.516529
25.391182,28,6064.55949
34.470685,40,6073.230138
8.704108,10,6075.382034
35.995478,40,6084.01951
17.634046,19,6088.091446
33.042094,40,6096.680713
34.37935,38,6104.846977
25.060647,27,6110.698399
35.945373,40,6119.300274
22.992165,27,6125.080061
15.570579,18,6128.920508
11.05693,13,6131.705476
36.388282,40,6140.307666
20.187297,22,6145.054368
5.971285,7,6146.56003
38.178066,40,6155.223641
12.835841,14,6158.216739
18.300027,20,6162.539956
7.86073,9,6164.463818
21.28685,24,6169.665414
36.915902,40,6178.286314
31.310205,40,6186.869676
36.668044,40,6195.420699
33.861309,40,6204.108123
17.065339,20,6208.399171
34.863983,39,6216.851516
31.858361,40,6225.450464
12.347815,14,6228.45551
26.671326,29,6234.620503
20.524255,22,6239.369796
34.430847,40,6247.976557
7.138432,9,6249.907078
32.755774,40,6258.532947
3.0171,4,6259.396622
14.978883,18,6263.310694
16.171125,18,6267.156451
1.845908,3,6267.810514
38.370105,40,6276.374369
6.638254,8,6278.089827
26.459493,30,6284.587276
30.629913,35,6292.087543
11.90214,13,6294.866263
33.987574,37,6302.903442
8.715398,10,6305.070209
35.496733,40,6313.628414
22.622142,27,6319.435248
37.84537,40,6328.007425
37.214114,40,6336.663949
9.399996,11,6339.037173
27.008837,30,6345.471232
14.602938,16,6348.902771
17.616875,21,6353.379251
19.672811,24,6358.535895
15.037945,17,6362.210651
34.343461,40,6370.817589
33.218368,40,6379.443667
30.811679,34,6386.681977
37.774917,40,6395.303248
37.37383,40,6403.940464
9.350234,12,6406.524511
27.508512,33,6413.619228
33.569554,40,6422.163773
33.136111,40,6430.797814
9.578038,11,6433.179471
3.533333,5,6434.271995
37.354683,40,6442.915281
4.993511,6,6444.215551
33.753403,40,6452.789978
6.528074,8,6454.521178
16.043323,18,6458.398793
35.865542,40,6467.019094
34.924247,40,6475.653706
36.564088,40,6484.280364
11.725601,13,6487.08594
36.434739,40,6495.638118
21.812737,25,6501.005165
23.233801,25,6506.326596
25.010307,29,6512.510173
34.954434,40,6521.111181
35.678842,40,6529.760585
27.289149,30,6536.229733
30.684404,40,6544.822242
4.74759,6,6546.111382
30.106894,35,6553.629296
17.437941,20,6557.949873
37.603327,40,6566.601022
37.002552,40,6575.175696
36.471357,40,6583.821337
35.302345,40,6592.376218
32.556323,40,6600.987658
35.27006,40,6609.565197
31.981236,40,6618.162839
33.727695,39,6626.53994
28.140846,31,6633.275162
35.843973,40,6641.846494
25.637945,27,6647.670758
28.350207,34,6655.01286
22.770503,25,6660.363774
34.840525,40,6668.948469
4.983064,6,6670.25104
34.994928,40,6678.819162
33.368638,40,6687.430743
34.394632,40,6696.102214
34.335294,40,6704.752107
12.863178,15,6707.990884
8.482125,10,6710.152002
13.568629,15,6713.375824
4.016987,5,6714.488215
18.374547,22,6719.229181
24.618022,27,6725.021683
30.507366,37,6732.922166
33.530885,40,6741.479686
34.732985,40,6750.077829
32.285367,36,6757.874524
8.412466,10,6760.040959
29.031307,32,6766.996272
38.601812,40,6775.654426
32.622999,36,6783.349559
38.410516,40,6791.976806
23.347546,26,6797.573789
23.966119,26,6803.152067
12.54154,16,6806.619625
33.848759,36,6814.305688
20.263504,22,6819.050664
33.852953,37,6827.028675
37.286914,40,6835.645355
35.352924,40,6844.275476
32.404022,40,6852.959365
17.56936,19,6857.075049
38.462288,40,6865.774857
20.388525,22,6870.53149
21.722935,24,6875.751857
20.956921,24,6880.920861
3.928661,5,6881.991081
24.348749,30,6888.457539
34.478674,36,6896.194178
22.061851,28,6902.221103
11.812817,13,6905.019661
19.305852,20,6909.322684
37.776582,40,6917.886493
20.94632,23,6922.833945
4.635415,6,6924.132815
8.347031,10,6926.277307
21.321016,23,6931.194754
33.703162,40,6939.845772
14.555043,16,6943.271045
35.176579,40,6951.907132
35.806,38,6960.087249
17.922965,21,6964.589816
15.348201,17,6968.246345
6.524275,8,6969.972945
12.304611,14,6972.998293
37.360098,40,6981.536306
23.2211,26,6987.111624
19.90517,22,6991.864603
22.451952,26,6997.483136
16.19381,18,7001.369906
17.007959,19,7005.452118
34.98597,37,7013.424483
27.654156,30,7019.874387
26.357928,29,7026.161088
8.415726,10,7028.323684
36.88744,40,7036.90602
33.619573,40,7045.560812
18.01306,20,7049.874268
13.108377,16,7053.356299
28.434046,30,7059.801794
35.878835,40,7068.403537
11.503116,13,7071.223489
31.507911,40,7079.844923
34.18033,40,7088.448014
22.690404,27,7094.282276
21.050241,24,7099.433647
7.66898,9,7101.382725
36.181625,40,7109.940528
34.01658,40,7118.539565
31.300796,36,7126.256166
10.549619,12,7128.813452
21.267348,23,7133.767634
34.649286,37,7141.697457
36.586867,40,7150.263503
20.423214,25,7155.651903
33.139789,37,7163.580608
8.305175,10,7165.736422
1.77453,3,7166.39461
33.777477,40,7175.023329
5.9032,7,7176.541878
3.798953,5,7177.599594
37.023145,40,7186.200643
8.342259,10,7188.364111
11.441804,14,7191.381776
13.458927,15,7194.63132
3.919188,5,7195.709891
4.837955,6,7196.994894
10.149763,12,7199.565463
34.136264,38,7207.768196
2.948136,4,7208.635633
10.198953,12,7211.255948
37.913574,40,7219.884264
35.448211,39,7228.272363
14.533356,18,7232.143684
35.841741,40,7240.819801
6.856583,8,7242.539161
20.645203,25,7247.923807
9.959723,11,7250.274646
34.154069,40,7258.866713
38.629324,40,7267.515111
38.71208,40,7276.111026
15.834831,18,7280.010072
12.349056,14,7283.014807
36.034789,40,7291.631323
37.80304,40,7300.209403
36.964391,40,7308.793392
26.329011,29,7315.096259
31.313109,40,7323.722232
36.450868,40,7332.366387
17.962969,20,7336.680813
3.771308,5,7337.756823
38.651128,40,7346.343008
3.537113,5,7347.433464
9.544986,11,7349.809346
18.377774,20,7354.086434
9.664904,11,7356.484785
38.783313,40,7365.077447
8.081823,9,7367.018311
28.428537,31,7373.722793
34.333547,40,7382.31061
35.235985,40,7390.887165
14.303779,16,7394.357727
27.125949,30,7400.891558
29.698317,36,7408.667849
34.382618,38,7416.90098
33.435978,37,7424.891139
3.0171,4,7425.779035
35.412964,40,7434.37962
25.775539,28,7440.408944
37.764819,40,7448.977905
2.972656,4,7449.843481
10.869793,12,7452.432373
13.958176,16,7455.872442
33.325341,37,7463.940675
8.954364,11,7466.298534
30.561372,34,7473.589663
13.146043,15,7476.878402
19.212973,24,7482.062491
22.636123,26,7487.685949
36.404386,38,7495.837348
37.066867,40,7504.432901
37.621577,40,7513.098426
33.562691,39,7521.50578
14.656669,18,7525.401358
35.185613,40,7534.022288
12.500723,14,7537.048083
33.086772,40,7545.556696
34.809541,40,7554.176888
31.26687,40,7562.794056
37.611683,40,7571.355449
33.094011,40,7580.020996
31.850108,37,7587.954536
8.692823,11,7590.327489
36.479627,40,7598.925991
7.547437,9,7600.869865
11.40963,13,7603.66831
35.998467,40,7612.161834
5.841673,7,7613.663898
29.894113,40,7622.286608
9.205154,11,7624.65682
14.343774,16,7628.09807
17.575434,19,7632.208333
8.686692,10,7634.35268
30.872571,34,7641.670811
22.508631,25,7647.035962
5.667238,7,7648.547425
33.640274,40,7657.180028
9.571841,11,7659.556676
23.173336,26,7665.132759
12.278388,15,7668.344293
19.900435,22,7673.0775
37.497446,40,7681.723145
37.960139,40,7690.383999
36.217881,40,7699.04508
22.479464,25,7704.433944
23.255376,25,7709.742109
35.954435,40,7718.316108
34.037588,40,7726.943361
37.140066,40,7735.573444
33.350451,40,7744.223874
17.457651,21,7748.759439
37.512911,40,7757.279069
30.968435,40,7765.851603
35.107741,40,7774.474843
23.522495,25,7779.867696
15.179583,17,7783.532931
8.681155,10,7785.67581
23.857428,26,7791.269798
14.427691,16,7794.696909
6.735965,9,7796.644993
23.694986,26,7802.234844
18.478413,20,7806.567642
8.938592,12,7809.16172
22.162209,24,7814.321738
11.162389,12,7816.897634
37.693927,40,7825.553782
34.635231,40,7834.108128
33.704916,36,7841.911103
19.385341,21,7846.433343
2.815866,4,7847.311099
10.656266,12,7849.882088
9.547992,11,7852.252478
35.783207,40,7860.92118
28.408921,31,7867.641169
14.079013,16,7871.06388
26.721509,29,7877.351535
28.074588,30,7883.849519
34.777005,37,7891.844035
3.2,5,7892.932904
24.744415,28,7898.949461
12.147314,14,7901.973463
39.184552,40,7910.64194
38.341174,40,7919.233032
36.260449,40,7927.875163
36.669795,40,7936.42032
13.325416,15,7939.645468
7.835087,10,7941.791508
30.307091,35,7949.364469
2.955339,4,7950.216097
10.527144,12,7952.769746
28.16934,30,7959.287004
38.03593,40,7967.917928
34.058848,40,7976.490782
9.66653,11,7978.8462
11.599542,15,7982.088517
35.721935,40,7990.712146
31.615667,40,7999.366501
24.127305,27,8005.16393
9.577742,12,8007.750641
34.850641,40,8016.379753
39.120382,40,8024.981389
14.819613,16,8028.449655
14.039185,15,8031.685345
36.607416,40,8040.387761
35.416931,40,8048.990779
26.8053,29,8055.284458
37.867239,40,8063.935946
22.875218,25,8069.310391
38.829997,40,8077.87941
36.856243,40,8086.529739
36.299653,39,8094.992592
23.302997,28,8101.015563
14.467991,17,8104.664098
11.836445,13,8107.468302
29.560005,32,8114.378198
38.576655,40,8122.938469
1.89726,3,8123.599298
11.018536,13,8126.417792
35.400045,40,8135.056166
17.974778,20,8139.355867
36.170853,40,8148.018955
20.160571,22,8152.759499
36.08502,40,8161.357648
12.234568,14,8164.354122
38.409938,40,8172.86807
26.185957,30,8179.343987
35.417553,40,8187.97144
17.568547,20,8192.294097
36.409094,40,8200.918086
35.196916,40,8209.440349
35.191809,40,8218.066393
16.677,18,8221.965164
36.621775,40,8230.575042
34.003242,40,8239.19588
36.993549,40,8247.825339
5.084569,7,8249.331622
35.872617,40,8257.895991
32.950528,40,8266.567781
38.762893,40,8275.148386
37.825556,40,8283.701
21.862631,24,8288.875416
34.140212,40,8297.462005
32.270431,40,8306.110052
36.36768,40,8314.674199
31.603197,40,8323.295058
18.16463,20,8327.591852
11.330841,13,8330.371154
33.948569,37,8338.374044
38.094519,40,8347.025294
26.554519,28,8353.061643
24.081931,26,8358.616117
34.043262,40,8367.338508
35.525578,40,8375.952065
39.011613,40,8384.694438
34.776146,40,8393.264445
37.071414,40,8401.973955
22.421106,25,8407.310761
30.408048,33,8414.461785
27.669633,30,8420.873856
3.07244,4,8421.746032
35.440484,40,8430.329567
34.833968,40,8438.898204
10.219452,12,8441.468687
9.328074,11,8443.814848
7.545348,9,8445.783145
39.427593,40,8454.44964
34.004837,39,8462.844291
37.758358,40,8471.407308
28.595175,35,8478.945302
4.814315,6,8480.248167
32.888984,40,8488.892982
30.383157,34,8496.225074
15.077632,17,8499.879139
37.892194,40,8508.493831
33.845201,36,8516.265218
37.961043,40,8524.886051
37.785823,40,8533.482826
36.794099,40,8542.086406
18.640932,22,8546.816612
18.615666,21,8551.303006
33.171098,40,8559.937501
15.424976,18,8563.812979
22.125902,24,8568.991436
37.235463,40,8577.667434
16.470668,19,8581.740401
36.151601,40,8590.388971
38.339082,40,8598.97696
38.120372,40,8607.578201
36.255196,38,8615.727589
21.544881,23,8620.650604
36.60701,40,8629.280592
14.232804,16,8632.707173
15.620118,18,8636.571638
26.93307,31,8643.256486
2.839322,4,8644.137038
37.071098,40,8652.729486
22.567942,24,8657.858964
10.220747,14,8660.856581
19.713355,25,8666.218109
34.281135,39,8674.540411
23.188356,26,8680.107358
18.842356,21,8684.609057
35.275933,40,8693.210915
14.734465,16,8696.615187
35.724495,39,8704.983536
38.717097,40,8713.599108
16.901867,19,8717.677381
38.491394,40,8726.2728
29.968899,35,8733.833761
36.357225,40,8742.484108
11.325596,13,8745.269
38.629437,40,8753.921324
36.166122,40,8762.561553
13.971278,15,8765.809765
29.535387,33,8772.923103
9.360654,12,8775.535561
21.319882,24,8780.719073
35.347585,40,8789.332784
36.740707,40,8797.90323
23.186883,25,8803.294592
24.016203,27,8809.058174
32.136381,36,8816.823337
21.096224,23,8821.819305
24.472557,27,8827.667161
33.23261,35,8835.15532
37.876357,40,8843.751989
33.970191,38,8851.998709
38.647062,40,8860.664615
32.243428,40,8869.334254
29.595249,35,8876.900869
30.943488,34,8884.203077
37.871389,40,8892.819522
10.414222,12,8895.381296
37.028728,40,8903.970757
18.630644,20,8908.250324
38.646186,40,8916.872326
38.250212,40,8925.513764
36.016067,40,8934.11128
34.335411,37,8942.045759
5.426542,7,8943.554152
24.917533,27,8949.380104
17.166956,19,8953.453285
17.725338,20,8957.756296
39.142976,40,8966.367239
36.750527,40,8975.076714
37.649557,40,8983.742049
37.716502,40,8992.365218
36.271812,40,9000.933702
34.66245,40,9009.610968
36.404395,40,9018.283736
19.452379,21,9022.775383
35.586905,40,9031.447334
6.976514,9,9033.383506
16.421234,18,9037.270468
34.084153,40,9045.895722
39.543908,40,9054.478601
35.897565,40,9063.096158
38.708821,40,9071.764109
6.805334,8,9073.475744
36.56088,40,9082.116204
8.925596,10,9084.266071
38.806799,40,9092.979278
30.140983,33,9100.043988
13.70904,15,9103.283405
38.296479,40,9111.856233
37.421097,40,9120.476767
24.262805,27,9126.310175
8.639185,10,9128.461595
12.388548,14,9131.48349
36.895065,40,9140.112974
7.100819,9,9142.078566
34.639993,40,9150.725451
13.104612,15,9153.945823
8.568808,10,9156.087478
26.23262,28,9162.129466
1.97209,3,9162.79709
10.636584,12,9165.380561
37.290767,40,9174.006425
35.88774,40,9182.642093
23.591397,26,9188.233387
31.209327,40,9196.782145
10.769783,12,9199.378905
16.381953,18,9203.240328
38.113911,40,9211.932823
37.558343,40,9220.567174
29.319135,31,9227.21925
15.191327,17,9230.939362
34.772477,40,9239.576252
38.83007,40,9248.255985
2.882937,4,9249.125225
18.793611,20,9253.46416
26.656756,29,9259.754698
1.839988,3,9260.414157
38.33099,40,9269.110067
20.19226,22,9273.847976
38.465891,40,9282.624164
17.26731,19,9286.747681
33.723092,36,9294.538864
5.439189,7,9296.041141
15.310138,17,9299.713898
20.356105,25,9305.113082
37.403971,40,9313.758317
14.457508,16,9317.221808
34.93384,39,9325.657982
17.205535,19,9329.728076
38.113611,40,9338.316839
17.387603,19,9342.389469
38.204284,40,9350.942024
12.414482,14,9353.919888
17.635209,19,9358.014801
2.681714,4,9358.881749
37.39856,40,9367.548138
8.414489,10,9369.706536
38.383745,40,9378.262614
1.043342,2,9378.709166
37.311335,40,9387.336131
24.184763,26,9392.979704
11.889325,13,9395.794086
11.503116,13,9398.606408
2.906552,4,9399.481531
6.701968,8,9401.199233
5.906416,7,9402.714913
4.768403,6,9404.014571
30.52312,32,9410.874708
38.670465,40,9419.48296
35.165218,40,9428.164447
31.597873,34,9435.517392
7.370158,9,9437.460993
32.247222,40,9446.081161
33.75311,40,9454.830458
21.390917,24,9459.996293
32.62634,35,9467.588005
17.853082,20,9471.900467
6.864368,9,9473.859079
19.303194,21,9478.383554
37.867939,40,9487.075372
10.958908,13,9489.895936
6.049726,7,9491.40429
38.312228,40,9500.108493
10.412555,12,9502.700894
36.750599,40,9511.222122
32.298798,34,9518.586502
32.844741,40,9527.245367
22.296735,24,9532.351966
15.343035,17,9536.04645
6.260476,8,9537.769059
18.036309,23,9542.712017
25.421881,27,9548.508267
35.984023,40,9557.151128
3.7923,5,9558.238977
38.957375,40,9566.893661
38.15551,40,9575.483189
29.462456,34,9582.842183
17.211708,20,9587.179125
16.435464,18,9591.055106
36.363449,40,9599.74824
37.754754,40,9608.48532
15.949056,17,9612.123488
14.793809,16,9615.586799
24.878166,28,9621.617195
4.947648,6,9622.915968
20.072735,22,9627.668932
38.492187,40,9636.282506
27.381534,29,9642.577742
21.08247,23,9647.580422
14.633448,16,9651.040277
29.99185,33,9658.155711
36.43975,40,9666.757498
38.819868,40,9675.420685
36.523009,40,9684.035248
34.739312,37,9692.072973
37.386133,40,9700.745145
25.277887,27,9706.572271
38.763936,40,9715.227125
22.052924,24,9720.403521
4.111927,5,9721.483789
14.039185,15,9724.72861
13.247642,17,9728.374295
19.586353,22,9733.079213
39.298768,40,9741.657774
18.506443,20,9745.903892
35.40997,40,9754.501837
21.248466,27,9760.296088
28.40707,30,9766.770064
39.050055,40,9775.4151
31.44821,40,9784.078272
4.903552,6,9785.383851
38.602407,40,9793.986556
27.388458,29,9800.25126
4.465188,6,9801.571865
11.546143,13,9804.373593
23.855944,27,9810.188636
5.11292,6,9811.51011
9.469408,11,9813.901751
23.945329,26,9819.504035
19.257686,21,9824.064337
8.887223,10,9826.214423
20.96862,23,9831.172733
39.163649,40,9839.765818
2.838493,4,9840.642523
36.285391,40,9849.239822
15.74405,18,9853.08597
20.322757,23,9858.072963
17.437095,20,9862.41384
20.054315,22,9867.172119
38.338353,40,9875.832354
37.114948,39,9884.116854
21.004016,27,9889.932883
38.024716,40,9898.504728
38.800411,40,9907.082519
39.631917,40,9915.69331
35.223397,40,9924.278541
37.531014,40,9932.929312
33.253027,36,9940.685206
22.340454,24,9945.834966
27.391024,30,9952.24065
26.020947,32,9959.089063
7.596852,9,9961.059272
15.665994,17,9964.70236
38.647753,40,9973.266831
35.897961,40,9981.942786
12.587296,14,9984.97382
34.430924,40,9993.619972
27.144037,30,10000.110097
11.753895,13,10002.917383
26.475919,28,10008.997124
3.039322,4,10009.870033
12.76862,14,10012.893421
31.933829,34,10020.260421
39.006607,40,10028.899278
27.470861,30,10035.343889
8.701066,10,10037.519885
16.429192,19,10041.638087
3.014802,4,10042.501614
23.885032,27,10048.351711
5.81573,7,10049.860675
4.008691,6,10051.157412
10.767389,12,10053.761592
12.81883,14,10056.764023
13.390834,15,10059.966693
39.147988,40,10068.581863
38.53129,40,10077.185427
13.971278,15,10080.451021
38.340378,40,10089.124216
16.742774,18,10092.981857
4.863246,6,10094.304185
16.011068,18,10098.228433
15.880294,17,10101.866602
11.678485,13,10104.634482
11.337354,14,10107.636836
36.954434,40,10116.199161
16.925984,19,10120.304859
33.974721,36,10128.104674
32.1283,38,10136.293035
32.891667,40,10144.93669
38.047636,40,10153.484333
39.004132,40,10162.137236
38.608366,40,10170.797466
36.498057,40,10179.406068
8.812988,10,10181.573732
33.83775,40,10190.26207
38.693001,40,10198.961422
2.928211,4,10199.829147
25.054301,27,10205.64273
6.971278,8,10207.380559
36.805452,39,10215.829995
38.7178,40,10224.400254
5.814231,7,10225.905952
17.789782,19,10230.026592
32.228011,34,10237.371236
11.703194,13,10240.18027
39.002715,40,10248.850843
32.190812,40,10257.450583
32.503452,37,10265.365113
23.146398,25,10270.745561
38.491405,40,10279.343642
27.178017,36,10287.130045
26.046734,28,10293.161169
28.746575,30,10299.625884
18.497098,20,10303.941023
8.705277,10,10306.120345
12.065864,13,10308.920126
13.192002,15,10312.116049
35.76395,40,10320.679711
25.05741,30,10327.049623
8.746573,10,10329.217368
9.724818,11,10331.595946
6.836453,8,10333.317281
9.414485,11,10335.669226
36.873441,40,10344.268671
34.144659,37,10352.255287
13.837096,15,10355.470396
37.119398,40,10364.081088
2.703936,4,10364.956647
6.928637,8,10366.692065
7.611233,9,10368.636986
36.296802,40,10377.209591
35.071225,37,10385.155041
32.055203,34,10392.508854
31.074857,34,10399.880608
21.769778,24,10405.032243
16.034544,18,10408.941617
30.651831,33,10416.068293
37.119397,39,10424.537755
7.724093,9,10426.475067
9.640963,12,10429.080853
9.378504,11,10431.442236
35.745299,40,10440.090248
18.099381,20,10444.40984
30.527693,32,10451.305861
37.529895,40,10459.947281
38.110352,40,10468.623769
15.033443,18,10472.494878
38.694093,40,10481.114193
28.774702,36,10488.892501
12.589001,14,10491.943429
34.546559,40,10500.572758
7.660689,9,10502.516513
21.180135,26,10508.114722
33.997504,40,10516.692127
36.617639,40,10525.225321
11.74782,15,10528.424853
33.733547,40,10536.966716
33.577028,40,10545.6161
3.754327,5,10546.710998
5.971285,7,10548.236644
31.976047,40,10556.853037
38.842415,40,10565.441078
38.26798,40,10574.064152
30.270685,33,10581.249139
16.794741,19,10585.39561
36.456264,40,10594.059399
9.122055,10,10596.224948
27.24847,29,10602.518282
14.780564,18,10606.372827
38.022473,40,10614.965889
37.108924,40,10623.562336
21.722056,23,10628.53026
27.185341,29,10634.810918
6.790763,8,10636.548617
11.346575,13,10639.339306
25.362243,27,10645.127861
38.157629,40,10653.716884
23.445541,25,10659.123144
26.424498,29,10665.469549
21.424463,23,10670.48971
18.236447,20,10674.810905
13.454427,15,10678.03018
13.612987,15,10681.311714
29.498409,31,10688.026165
19.812001,21,10692.563758
33.9779,40,10701.204326
34.311905,40,10709.877976
31.611326,33,10717.069541
35.155008,40,10725.731798
27.879908,29,10731.961658
27.321694,29,10738.211877
35.600962,40,10746.836611
30.056621,32,10753.679187
10.325422,12,10756.242743
32.645206,40,10764.823771
36.375593,40,10773.47238
33.512471,40,10782.07523
15.703931,17,10785.757097
8.836445,10,10787.923088
21.876316,24,10793.05894
38.66798,40,10801.630764
35.988224,40,10810.157959
39.386057,40,10818.724272
10.968076,12,10821.343124
39.046334,40,10829.852782
26.541266,28,10835.914307
18.877264,21,10840.409669
10.701065,12,10842.998231
5.857856,7,10844.52041
28.100713,30,10850.977554
35.055305,40,10859.609717
8.836527,10,10861.783398
7.335167,9,10863.742522
34.631684,38,10871.916057
3.0171,4,10872.788516
34.397791,40,10881.468318
34.901219,40,10890.073014
38.076009,40,10898.740276
37.164811,40,10907.460662
24.314098,28,10913.557996
38.030492,40,10922.221748
36.563764,40,10930.905071
37.066287,40,10939.476462
33.246946,40,10948.133361
36.47317,39,10956.565931
17.254301,19,10960.656827
34.451258,39,10969.110072
21.475752,24,10974.283615
33.023931,35,10981.798089
26.25194,28,10987.842781
39.205447,40,10996.48588
38.337665,40,11005.120253
7.458672,9,11007.062184
38.630311,40,11015.66996
32.270159,35,11023.293531
29.476916,31,11029.969637
4.772523,6,11031.275134
31.136009,34,11038.583636
27.343439,31,11045.312019
31.897721,35,11052.841521
3.728098,5,11053.946946
35.32211,37,11061.895559
12.951522,14,11064.918475
18.014482,19,11068.992134
37.45446,40,11077.619209
35.139677,38,11085.875945
19.229977,21,11090.389632
35.418008,40,11099.060282
25.42047,27,11104.918391
8.92453,10,11107.082017
10.017425,11,11109.43411
11.750584,15,11112.696169
4.714396,6,11113.997514
35.852414,40,11122.675324
35.308013,40,11131.278306
38.428824,40,11140.039298
38.358155,40,11148.661514
20.373688,22,11153.435704
26.31961,28,11159.507193
33.083917,38,11167.658877
21.184285,23,11172.588206
37.355004,40,11181.251681
38.158439,40,11189.819656
3.727382,5,11190.890869
5.369817,7,11192.393821
